ymd,year,month,day,max_temp,min_temp,mean_temp,total_rain,total_snow,total_precip,snow_on_ground,max_gust_speed
2023-12-12,2023,12,12,3.7,-3.3,0.2,0.0,0.0,0.0,0.0,54.0
2023-12-13,2023,12,13,5.0,-4.5,0.3,0.0,0.0,0.0,0.0,51.0
2023-12-14,2023,12,14,-3.9,-7.1,-5.5,0.0,0.0,0.0,0.0,53.0
2023-12-15,2023,12,15,5.3,-6.6,-0.7,0.0,0.0,0.0,0.0,62.0
2023-12-16,2023,12,16,4.0,-5.7,-0.9,0.0,0.0,0.0,0.0,55.0
2023-12-17,2023,12,17,7.6,-5.7,1.0,0.0,0.0,0.0,0.0,49.0
2023-12-18,2023,12,18,12.7,7.0,9.9,41.8,0.0,41.8,0.0,97.0
2023-12-19,2023,12,19,12.7,6.1,9.4,10.1,0.0,10.1,0.0,65.0
2023-12-20,2023,12,20,6.1,-0.6,2.8,15.2,0.0,15.2,0.0,81.0
2023-12-21,2023,12,21,-0.2,-7.4,-3.8,0.0,2.2,2.2,0.0,95.0
2023-12-22,2023,12,22,-4.4,-8.6,-6.5,0.0,0.0,0.0,1.0,83.0
2023-12-23,2023,12,23,-0.9,-8.8,-4.9,0.0,0.0,0.0,0.0,0.0
2023-12-24,2023,12,24,4.1,-4.7,-0.3,0.0,0.0,0.0,0.0,34.0
2023-12-25,2023,12,25,8.1,-0.8,3.7,0.0,0.0,0.0,0.0,0.0
2023-12-26,2023,12,26,8.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0
2023-12-27,2023,12,27,5.1,2.4,3.8,6.8,0.0,6.8,0.0,0.0
2023-12-28,2023,12,28,3.6,-0.2,1.7,3.0,0.0,3.0,0.0,42.0
2023-12-29,2023,12,29,1.8,-0.3,0.8,8.2,4.0,12.2,1.0,52.0
2023-12-30,2023,12,30,0.2,-0.5,-0.2,0.4,3.6,4.0,2.0,0.0
2023-12-31,2023,12,31,-0.1,-3.4,-1.8,0.0,0.2,0.2,4.0,42.0
2021-01-01,2021,1,1,0.8,-5.4,-2.3,0.0,0.0,0.0,0.0,42.0
2021-01-03,2021,1,3,-1.1,-3.4,-2.3,0.0,0.0,0.0,8.0,59.0
2021-01-04,2021,1,4,0.2,-3.3,-1.6,0.0,0.2,0.2,8.0,41.0
2021-01-05,2021,1,5,0.6,-1.0,-0.2,0.0,1.8,1.4,6.0,45.0
2021-01-06,2021,1,6,1.4,-1.1,0.2,1.0,0.0,1.0,6.0,65.0
2021-01-07,2021,1,7,0.1,-1.9,-0.9,0.4,0.2,0.6,4.0,61.0
2021-01-08,2021,1,8,-2.0,-4.7,-3.4,0.0,0.6,0.4,4.0,54.0
2021-01-09,2021,1,9,-0.4,-5.1,-2.8,0.0,0.0,0.0,5.0,45.0
2021-01-10,2021,1,10,-1.5,-6.6,-4.1,0.0,0.2,0.2,5.0,61.0
2021-01-11,2021,1,11,2.2,-8.2,-3.0,0.0,0.0,0.0,5.0,0.0
2021-01-12,2021,1,12,3.0,-3.7,-0.4,0.0,0.0,0.0,4.0,32.0
2021-01-13,2021,1,13,1.1,-6.0,-2.5,0.0,0.0,0.0,3.0,0.0
2021-01-14,2021,1,14,2.3,-1.7,0.3,2.8,0.2,3.0,3.0,0.0
2021-01-15,2021,1,15,0.2,-5.5,-2.7,0.0,0.0,0.0,2.0,32.0
2021-01-16,2021,1,16,3.5,-5.7,-1.1,22.4,0.0,22.4,2.0,87.0
2021-01-17,2021,1,17,5.4,1.0,3.2,27.0,0.0,27.0,1.0,63.0
2021-01-18,2021,1,18,4.2,-1.9,1.2,0.2,0.0,0.2,1.0,48.0
2021-01-19,2021,1,19,-2.2,-8.1,-5.2,0.0,0.0,0.0,1.0,50.0
2021-01-20,2021,1,20,-1.5,-9.8,-5.7,0.0,0.0,0.0,0.0,39.0
2021-01-21,2021,1,21,-2.7,-12.1,-7.4,0.0,0.0,0.0,0.0,0.0
2021-01-22,2021,1,22,-2.2,-9.6,-5.9,9.0,13.6,21.0,1.0,32.0
2021-01-23,2021,1,23,-2.6,-10.2,-6.4,0.0,0.8,0.7,12.0,37.0
2021-01-24,2021,1,24,-1.3,-10.3,-5.8,0.0,4.9,3.4,13.0,50.0
2021-01-25,2021,1,25,-1.1,-3.2,-2.2,0.0,0.0,0.0,12.0,52.0
2021-01-26,2021,1,26,1.4,-2.5,-0.6,0.0,0.0,0.0,10.0,42.0
2021-01-27,2021,1,27,0.3,-4.8,-2.3,0.0,0.0,0.0,7.0,35.0
2021-01-28,2021,1,28,-0.6,-6.1,-3.4,0.0,0.0,0.0,6.0,0.0
2021-01-29,2021,1,29,-3.7,-6.7,-5.2,0.0,0.0,0.0,6.0,55.0
2021-01-30,2021,1,30,-5.0,-11.6,-8.3,0.0,0.0,0.0,6.0,55.0
2021-01-31,2021,1,31,-2.2,-11.2,-6.7,0.0,0.0,0.0,6.0,41.0
2021-02-01,2021,2,1,-0.6,-4.6,-2.6,0.0,0.0,0.0,6.0,32.0
2021-02-06,2021,2,6,7.7,-1.7,3.0,14.6,0.0,14.6,0.0,67.0
2021-02-07,2021,2,7,-1.8,-4.4,-3.1,0.0,28.2,25.6,0.0,67.0
2021-02-08,2021,2,8,-1.6,-10.0,-5.8,0.0,24.4,21.3,32.0,80.0
2021-02-09,2021,2,9,-4.5,-11.2,-7.9,0.0,0.0,0.0,0.0,48.0
2021-02-10,2021,2,10,-6.4,-13.8,-10.1,0.0,0.0,0.0,33.0,50.0
2021-02-11,2021,2,11,-7.2,-13.2,-10.2,0.0,0.8,0.6,33.0,54.0
2021-02-12,2021,2,12,-4.0,-13.7,-8.9,0.0,3.0,2.4,25.0,42.0
2021-02-13,2021,2,13,-4.2,-9.5,-6.9,0.0,0.0,0.0,25.0,39.0
2021-02-14,2021,2,14,-1.9,-10.5,-6.2,0.0,0.0,0.0,25.0,0.0
2021-02-15,2021,2,15,-0.5,-7.0,-3.8,0.0,0.2,0.2,25.0,0.0
2021-02-16,2021,2,16,6.9,-4.3,1.3,2.6,0.8,3.4,25.0,54.0
2021-02-17,2021,2,17,5.8,-8.0,-1.1,0.0,0.0,0.0,11.0,59.0
2021-02-18,2021,2,18,-5.4,-9.9,-7.7,0.0,0.0,0.0,11.0,39.0
2021-02-19,2021,2,19,-2.7,-8.8,-5.8,0.0,0.0,0.0,0.0,0.0
2021-02-20,2021,2,20,-4.8,-7.8,-6.3,0.0,12.9,9.8,12.0,35.0
2021-02-21,2021,2,21,-3.4,-8.9,-6.2,0.0,0.0,0.0,23.0,45.0
2021-02-22,2021,2,22,0.0,-7.5,-3.8,0.0,2.0,2.0,23.0,39.0
2021-02-23,2021,2,23,4.1,-1.4,1.4,9.8,3.4,13.2,19.0,71.0
2021-02-24,2021,2,24,3.6,-1.2,1.2,0.0,0.0,0.0,17.0,52.0
2021-02-25,2021,2,25,6.1,-7.8,-0.9,6.0,0.0,6.0,14.0,67.0
2021-02-26,2021,2,26,-6.2,-10.5,-8.4,0.0,0.0,0.0,14.0,61.0
2021-02-27,2021,2,27,5.6,-11.1,-2.8,10.3,1.4,11.4,14.0,63.0
2021-02-28,2021,2,28,5.0,-3.8,0.6,0.0,0.0,0.0,9.0,67.0
2021-03-01,2021,3,1,4.2,-4.4,-0.1,9.0,0.0,9.0,9.0,81.0
2021-03-02,2021,3,2,0.6,-14.3,-6.9,0.0,2.4,1.8,8.0,74.0
2021-03-03,2021,3,3,-0.6,-9.8,-5.2,0.0,0.0,0.0,9.0,68.0
2021-03-05,2021,3,5,-4.4,-8.9,-6.7,0.0,0.0,0.0,7.0,37.0
2021-03-06,2021,3,6,-0.9,-8.7,-4.8,0.0,0.0,0.0,6.0,48.0
2021-03-07,2021,3,7,2.1,-7.0,-2.5,0.0,0.0,0.0,0.0,37.0
2021-03-08,2021,3,8,1.0,-8.9,-4.0,0.0,0.0,0.0,6.0,42.0
2021-03-11,2021,3,11,7.9,-1.9,3.0,0.0,0.0,0.0,0.0,44.0
2021-03-13,2021,3,13,3.5,-3.0,0.3,0.0,0.0,0.0,2.0,65.0
2021-03-14,2021,3,14,-1.4,-9.2,-5.3,0.0,1.0,0.6,2.0,51.0
2021-03-15,2021,3,15,-7.2,-13.9,-10.6,0.0,0.0,0.0,2.0,61.0
2021-03-16,2021,3,16,-6.1,-13.6,-9.9,0.0,0.0,0.0,2.0,54.0
2021-03-17,2021,3,17,8.3,-13.1,-2.4,0.0,0.0,0.0,1.0,48.0
2021-03-20,2021,3,20,5.9,-10.7,-2.4,0.0,0.0,0.0,23.0,40.0
2021-03-21,2021,3,21,13.5,-0.9,6.3,0.0,0.0,0.0,16.0,33.0
2021-03-22,2021,3,22,17.8,0.2,9.0,0.0,0.0,0.0,10.0,34.0
2021-03-23,2021,3,23,15.0,-1.4,6.8,0.0,0.0,0.0,5.0,36.0
2021-03-24,2021,3,24,16.3,2.8,9.6,0.0,0.0,0.0,4.0,0.0
2021-03-26,2021,3,26,11.1,4.6,7.9,12.4,0.0,12.4,3.0,66.0
2021-03-28,2021,3,28,5.5,-3.3,1.1,21.0,0.0,21.0,0.0,77.0
2021-03-29,2021,3,29,11.8,-1.8,5.0,24.0,0.0,24.0,0.0,88.0
2021-03-30,2021,3,30,9.2,-2.7,3.3,0.0,0.0,0.0,0.0,49.0
2021-03-31,2021,3,31,14.0,-0.2,6.9,0.0,0.0,0.0,0.0,54.0
2021-04-01,2021,4,1,13.3,7.4,10.4,30.2,0.0,30.2,0.0,75.0
2021-04-07,2021,4,7,12.1,2.8,7.5,0.0,0.0,0.0,0.0,48.0
2021-04-08,2021,4,8,14.9,2.5,8.7,0.0,0.0,0.0,0.0,53.0
2021-04-10,2021,4,10,12.3,-2.9,4.7,0.0,0.0,0.0,0.0,45.0
2021-04-11,2021,4,11,9.4,-3.8,2.8,0.0,0.0,0.0,0.0,56.0
2021-04-12,2021,4,12,11.2,2.4,6.8,0.2,0.0,0.2,0.0,57.0
2021-04-13,2021,4,13,6.4,1.6,4.0,1.6,0.0,1.6,0.0,62.0
2021-04-14,2021,4,14,14.5,0.2,7.4,0.0,0.0,0.0,0.0,57.0
2021-04-15,2021,4,15,12.7,-1.8,5.5,0.0,0.0,0.0,0.0,42.0
2021-04-16,2021,4,16,8.0,-1.7,3.2,1.0,0.8,1.7,0.0,62.0
2021-04-17,2021,4,17,5.6,0.4,3.0,17.0,2.2,19.2,2.0,51.0
2021-04-18,2021,4,18,4.6,1.7,3.2,2.5,0.0,2.5,0.0,56.0
2021-04-19,2021,4,19,13.9,2.4,8.2,0.2,0.0,0.2,0.0,47.0
2021-04-20,2021,4,20,17.2,1.3,9.3,0.0,0.0,0.0,0.0,42.0
2021-04-21,2021,4,21,16.7,6.0,11.4,0.0,0.0,0.0,0.0,57.0
2021-04-22,2021,4,22,10.6,-0.3,5.2,7.3,0.6,7.7,0.0,77.0
2021-04-23,2021,4,23,6.9,-0.6,3.2,0.0,0.0,0.0,0.0,66.0
2021-04-24,2021,4,24,16.0,3.2,9.6,0.0,0.0,0.0,0.0,60.0
2021-04-25,2021,4,25,19.1,1.8,10.5,12.7,0.0,12.7,0.0,43.0
2021-04-26,2021,4,26,10.8,3.8,7.3,3.8,0.0,3.8,0.0,46.0
2021-04-27,2021,4,27,8.1,3.1,5.6,1.6,0.0,1.6,0.0,49.0
2021-04-28,2021,4,28,17.3,5.4,11.4,0.0,0.0,0.0,0.0,52.0
2021-04-29,2021,4,29,18.6,4.3,11.5,0.0,0.0,0.0,0.0,41.0
2021-04-30,2021,4,30,8.1,2.9,5.5,17.8,0.0,17.8,0.0,68.0
2021-05-01,2021,5,1,11.4,2.3,6.9,2.4,0.0,2.4,0.0,59.0
2021-05-02,2021,5,2,13.0,3.2,8.1,0.0,0.0,0.0,0.0,45.0
2021-05-03,2021,5,3,15.3,3.7,9.5,0.0,0.0,0.0,0.0,49.0
2021-05-04,2021,5,4,18.1,5.2,11.7,0.0,0.0,0.0,0.0,31.0
2021-05-05,2021,5,5,12.5,2.4,7.5,7.4,0.0,7.4,0.0,42.0
2021-05-06,2021,5,6,8.1,2.7,5.4,8.4,0.0,8.4,0.0,51.0
2021-05-07,2021,5,7,12.2,0.5,6.4,0.0,0.0,0.0,0.0,40.0
2021-05-08,2021,5,8,4.4,0.6,2.5,36.1,2.3,38.4,0.0,66.0
2021-05-09,2021,5,9,11.4,1.9,6.7,0.8,0.0,0.8,0.0,67.0
2021-05-10,2021,5,10,14.5,3.9,9.2,0.0,0.0,0.0,0.0,0.0
2021-05-11,2021,5,11,16.5,4.1,10.3,6.2,0.0,6.2,0.0,50.0
2021-05-12,2021,5,12,9.9,3.5,6.7,1.0,0.0,1.0,0.0,36.0
2021-05-13,2021,5,13,15.8,2.8,9.3,0.0,0.0,0.0,0.0,41.0
2021-05-14,2021,5,14,18.2,6.1,12.2,0.0,0.0,0.0,0.0,57.0
2021-05-15,2021,5,15,18.0,3.7,10.9,0.0,0.0,0.0,0.0,51.0
2021-05-16,2021,5,16,20.6,5.5,13.1,0.4,0.0,0.4,0.0,37.0
2021-05-17,2021,5,17,18.8,5.7,12.3,0.0,0.0,0.0,0.0,37.0
2021-05-18,2021,5,18,20.6,7.6,14.1,1.4,0.0,1.4,0.0,40.0
2021-05-19,2021,5,19,13.5,7.0,10.3,0.0,0.0,0.0,0.0,44.0
2021-05-20,2021,5,20,18.2,4.7,11.5,0.0,0.0,0.0,0.0,32.0
2021-05-21,2021,5,21,22.1,4.9,13.5,0.0,0.0,0.0,0.0,41.0
2021-05-22,2021,5,22,14.0,9.8,11.9,6.0,0.0,6.0,0.0,44.0
2021-05-23,2021,5,23,23.4,3.6,13.5,12.6,0.0,12.6,0.0,73.0
2021-05-24,2021,5,24,14.2,2.6,8.4,0.0,0.0,0.0,0.0,51.0
2021-05-25,2021,5,25,18.6,3.8,11.2,0.0,0.0,0.0,0.0,58.0
2021-05-26,2021,5,26,24.3,10.0,17.2,0.0,0.0,0.0,0.0,46.0
2021-05-27,2021,5,27,23.5,5.5,14.5,3.4,0.0,3.4,0.0,39.0
2021-05-28,2021,5,28,12.8,3.6,8.2,0.0,0.0,0.0,0.0,45.0
2021-05-29,2021,5,29,9.5,3.8,6.7,7.8,0.0,7.8,0.0,0.0
2021-05-30,2021,5,30,12.6,4.3,8.5,1.4,0.0,1.4,0.0,41.0
2021-05-31,2021,5,31,16.5,6.4,11.5,14.1,0.0,14.1,0.0,37.0
2021-06-01,2021,6,1,17.5,9.5,13.5,1.2,0.0,1.2,0.0,43.0
2021-06-02,2021,6,2,25.6,10.9,18.3,0.0,0.0,0.0,0.0,50.0
2021-06-03,2021,6,3,23.1,12.0,17.6,4.4,0.0,4.4,0.0,53.0
2021-06-04,2021,6,4,21.4,13.0,17.2,1.0,0.0,1.0,0.0,45.0
2021-06-05,2021,6,5,26.6,13.7,20.2,0.0,0.0,0.0,0.0,45.0
2021-06-06,2021,6,6,25.0,13.3,19.2,1.1,0.0,1.1,0.0,37.0
2021-06-07,2021,6,7,31.1,11.7,21.4,0.0,0.0,0.0,0.0,39.0
2021-06-08,2021,6,8,32.5,17.6,25.1,0.0,0.0,0.0,0.0,51.0
2021-06-09,2021,6,9,26.1,11.5,18.8,10.8,0.0,10.8,0.0,42.0
2021-06-10,2021,6,10,15.5,4.3,9.9,0.0,0.0,0.0,0.0,69.0
2021-06-11,2021,6,11,16.8,4.3,10.6,0.0,0.0,0.0,0.0,46.0
2021-06-12,2021,6,12,19.5,6.2,12.9,0.0,0.0,0.0,0.0,33.0
2021-06-13,2021,6,13,22.6,6.7,14.7,0.0,0.0,0.0,0.0,37.0
2021-06-14,2021,6,14,18.1,7.8,13.0,0.0,0.0,0.0,0.0,39.0
2021-06-15,2021,6,15,19.3,12.1,15.7,36.2,0.0,36.2,0.0,51.0
2021-06-16,2021,6,16,23.8,12.0,17.9,2.4,0.0,2.4,0.0,34.0
2021-06-17,2021,6,17,22.3,11.4,16.9,0.0,0.0,0.0,0.0,49.0
2021-06-18,2021,6,18,24.6,10.6,17.6,0.0,0.0,0.0,0.0,45.0
2021-06-19,2021,6,19,20.7,9.6,15.2,2.8,0.0,2.8,0.0,62.0
2021-06-20,2021,6,20,26.5,14.9,20.7,0.2,0.0,0.2,0.0,44.0
2021-06-21,2021,6,21,26.9,14.9,20.9,0.0,0.0,0.0,0.0,46.0
2021-06-22,2021,6,22,22.3,16.0,19.2,5.8,0.0,5.8,0.0,0.0
2021-06-23,2021,6,23,21.4,10.9,16.2,2.6,0.0,2.6,0.0,44.0
2021-06-24,2021,6,24,23.8,10.6,17.2,0.0,0.0,0.0,0.0,39.0
2021-06-25,2021,6,25,21.1,9.6,15.4,0.0,0.0,0.0,0.0,39.0
2021-06-26,2021,6,26,25.3,16.6,21.0,1.5,0.0,1.5,0.0,40.0
2021-06-27,2021,6,27,26.4,17.2,21.8,0.0,0.0,0.0,0.0,43.0
2021-06-28,2021,6,28,32.2,17.9,25.1,0.4,0.0,0.4,0.0,40.0
2021-06-29,2021,6,29,26.0,16.1,21.1,0.0,0.0,0.0,0.0,0.0
2021-06-30,2021,6,30,29.4,16.3,22.9,2.0,0.0,2.0,0.0,35.0
2021-07-01,2021,7,1,28.7,13.4,21.1,0.0,0.0,0.0,0.0,37.0
2021-07-02,2021,7,2,14.0,10.7,12.4,10.5,0.0,10.5,0.0,31.0
2021-07-03,2021,7,3,14.0,10.5,12.3,2.5,0.0,2.5,0.0,42.0
2021-07-04,2021,7,4,13.2,10.5,11.9,15.5,0.0,15.5,0.0,36.0
2021-07-05,2021,7,5,23.5,9.8,16.7,0.0,0.0,0.0,0.0,41.0
2021-07-07,2021,7,7,26.5,13.8,20.2,0.0,0.0,0.0,0.0,43.0
2021-07-08,2021,7,8,24.3,13.5,18.9,0.0,0.0,0.0,0.0,41.0
2021-07-09,2021,7,9,21.8,13.7,17.8,8.2,0.0,8.2,0.0,83.0
2021-07-10,2021,7,10,26.9,15.7,21.3,0.8,0.0,0.8,0.0,75.0
2021-07-11,2021,7,11,26.4,15.4,20.9,0.0,0.0,0.0,0.0,0.0
2021-07-12,2021,7,12,23.7,13.8,18.8,0.0,0.0,0.0,0.0,37.0
2021-07-13,2021,7,13,24.7,10.2,17.5,0.0,0.0,0.0,0.0,31.0
2021-07-14,2021,7,14,21.8,10.4,16.1,0.0,0.0,0.0,0.0,39.0
2021-07-15,2021,7,15,22.0,16.2,19.1,12.2,0.0,12.2,0.0,34.0
2021-07-16,2021,7,16,25.8,18.1,22.0,0.2,0.0,0.2,0.0,49.0
2021-07-17,2021,7,17,25.2,18.0,21.6,2.0,0.0,2.0,0.0,0.0
2021-07-18,2021,7,18,28.4,16.9,22.7,12.6,0.0,12.6,0.0,32.0
2021-07-19,2021,7,19,25.5,17.1,21.3,1.6,0.0,1.6,0.0,35.0
2021-07-20,2021,7,20,24.6,17.4,21.0,0.0,0.0,0.0,0.0,31.0
2021-07-21,2021,7,21,25.4,17.1,21.3,0.0,0.0,0.0,0.0,31.0
2021-07-22,2021,7,22,22.4,13.2,17.8,28.2,0.0,28.2,0.0,42.0
2021-07-23,2021,7,23,21.8,12.5,17.2,3.6,0.0,3.6,0.0,39.0
2021-07-24,2021,7,24,23.1,12.5,17.8,0.0,0.0,0.0,0.0,36.0
2021-07-25,2021,7,25,24.5,13.7,19.1,0.0,0.0,0.0,0.0,36.0
2021-07-26,2021,7,26,24.5,15.7,20.1,0.6,0.0,0.6,0.0,32.0
2021-07-27,2021,7,27,24.1,15.6,19.9,0.0,0.0,0.0,0.0,0.0
2021-07-28,2021,7,28,23.4,13.0,18.2,2.4,0.0,2.4,0.0,0.0
2021-07-29,2021,7,29,24.0,12.2,18.1,0.0,0.0,0.0,0.0,40.0
2021-07-30,2021,7,30,19.6,14.3,17.0,22.4,0.0,22.4,0.0,53.0
2021-07-31,2021,7,31,21.0,12.1,16.6,0.2,0.0,0.2,0.0,45.0
2021-08-01,2021,8,1,24.0,11.0,17.5,0.0,0.0,0.0,0.0,36.0
2021-08-02,2021,8,2,18.9,11.5,15.2,43.4,0.0,43.4,0.0,41.0
2021-08-03,2021,8,3,23.5,11.6,17.6,0.0,0.0,0.0,0.0,39.0
2021-08-04,2021,8,4,26.3,15.4,20.9,0.0,0.0,0.0,0.0,32.0
2021-08-05,2021,8,5,24.8,16.0,20.4,26.6,0.0,26.6,0.0,46.0
2021-08-06,2021,8,6,22.1,17.2,19.7,18.6,0.0,18.6,0.0,59.0
2021-08-07,2021,8,7,25.2,16.4,20.8,0.0,0.0,0.0,0.0,32.0
2021-08-08,2021,8,8,22.5,15.6,19.1,0.0,0.0,0.0,0.0,0.0
2021-08-09,2021,8,9,22.1,14.1,18.1,0.0,0.0,0.0,0.0,0.0
2021-08-10,2021,8,10,25.1,15.2,20.2,0.0,0.0,0.0,0.0,0.0
2021-08-11,2021,8,11,26.3,19.0,22.7,0.0,0.0,0.0,0.0,0.0
2021-08-12,2021,8,12,28.0,18.9,23.5,0.0,0.0,0.0,0.0,0.0
2021-08-13,2021,8,13,30.7,18.3,24.5,0.0,0.0,0.0,0.0,0.0
2021-08-14,2021,8,14,28.1,17.6,22.9,0.0,0.0,0.0,0.0,34.0
2021-08-15,2021,8,15,28.0,15.3,21.7,0.0,0.0,0.0,0.0,40.0
2021-08-16,2021,8,16,24.7,14.3,19.5,0.0,0.0,0.0,0.0,37.0
2021-08-17,2021,8,17,27.6,13.1,20.4,2.1,0.0,2.1,0.0,34.0
2021-08-18,2021,8,18,24.5,13.8,19.2,1.2,0.0,1.2,0.0,0.0
2021-08-19,2021,8,19,26.8,16.7,21.8,10.0,0.0,10.0,0.0,0.0
2021-08-20,2021,8,20,22.7,19.5,21.1,26.5,0.0,26.5,0.0,0.0
2021-08-21,2021,8,21,25.5,15.6,20.6,0.0,0.0,0.0,0.0,0.0
2021-08-22,2021,8,22,24.3,15.8,20.1,0.0,0.0,0.0,0.0,0.0
2021-08-25,2021,8,25,30.9,19.4,25.2,0.0,0.0,0.0,0.0,36.0
2021-08-27,2021,8,27,26.9,12.9,19.9,0.2,0.0,0.2,0.0,44.0
2021-08-28,2021,8,28,21.8,11.3,16.6,0.0,0.0,0.0,0.0,46.0
2021-08-29,2021,8,29,22.9,10.4,16.7,0.0,0.0,0.0,0.0,0.0
2021-08-30,2021,8,30,20.1,14.1,17.1,7.6,0.0,7.6,0.0,42.0
2021-08-31,2021,8,31,25.2,17.0,21.1,0.0,0.0,0.0,0.0,35.0
2021-09-01,2021,9,1,25.2,14.4,19.8,0.0,0.0,0.0,0.0,37.0
2021-09-02,2021,9,2,23.1,13.9,18.5,22.9,0.0,22.9,0.0,81.0
2021-09-03,2021,9,3,17.3,12.5,14.9,0.0,0.0,0.0,0.0,44.0
2021-09-04,2021,9,4,15.8,10.1,13.0,1.9,0.0,1.9,0.0,47.0
2021-09-05,2021,9,5,17.5,9.9,13.7,0.0,0.0,0.0,0.0,0.0
2021-09-06,2021,9,6,18.0,13.3,15.7,17.3,0.0,17.3,0.0,53.0
2021-09-07,2021,9,7,22.6,12.3,17.5,0.0,0.0,0.0,0.0,45.0
2021-09-08,2021,9,8,22.7,11.9,17.3,0.0,0.0,0.0,0.0,37.0
2021-09-09,2021,9,9,21.6,16.2,18.9,25.4,0.0,25.4,0.0,45.0
2021-09-10,2021,9,10,22.7,15.5,19.1,16.4,0.0,16.4,0.0,50.0
2021-09-11,2021,9,11,20.1,11.1,15.6,0.0,0.0,0.0,0.0,48.0
2021-09-12,2021,9,12,21.2,10.9,16.1,0.0,0.0,0.0,0.0,57.0
2021-09-13,2021,9,13,21.1,12.1,16.6,0.0,0.0,0.0,0.0,36.0
2021-09-14,2021,9,14,18.8,7.4,13.1,0.0,0.0,0.0,0.0,39.0
2021-09-15,2021,9,15,19.3,6.9,13.1,0.0,0.0,0.0,0.0,51.0
2021-09-16,2021,9,16,20.9,11.6,16.3,0.9,0.0,0.9,0.0,37.0
2021-09-17,2021,9,17,20.9,11.4,16.2,0.0,0.0,0.0,0.0,31.0
2021-09-18,2021,9,18,23.8,17.7,20.8,0.0,0.0,0.0,0.0,0.0
2021-09-19,2021,9,19,20.0,8.2,14.1,0.4,0.0,0.4,0.0,72.0
2021-09-20,2021,9,20,19.7,7.3,13.5,0.0,0.0,0.0,0.0,32.0
2021-09-21,2021,9,21,21.3,9.3,15.3,0.0,0.0,0.0,0.0,35.0
2021-09-22,2021,9,22,21.7,13.0,17.4,0.0,0.0,0.0,0.0,32.0
2021-09-23,2021,9,23,24.2,13.8,19.0,0.0,0.0,0.0,0.0,0.0
2021-09-24,2021,9,24,23.4,12.8,18.1,0.0,0.0,0.0,0.0,0.0
2021-09-25,2021,9,25,21.2,17.3,19.3,0.0,0.0,0.0,0.0,38.0
2021-09-26,2021,9,26,19.8,15.5,17.7,27.8,0.0,27.8,0.0,69.0
2021-09-27,2021,9,27,19.1,11.6,15.4,0.0,0.0,0.0,0.0,46.0
2021-09-28,2021,9,28,17.4,13.3,15.4,36.1,0.0,36.1,0.0,31.0
2021-09-29,2021,9,29,14.4,11.0,12.7,1.4,0.0,1.4,0.0,38.0
2021-09-30,2021,9,30,16.6,8.5,12.6,2.3,0.0,2.3,0.0,0.0
2021-10-01,2021,10,1,15.0,6.9,11.0,1.9,0.0,1.9,0.0,0.0
2021-10-02,2021,10,2,14.4,6.4,10.4,0.0,0.0,0.0,0.0,32.0
2021-10-03,2021,10,3,15.7,6.0,10.9,0.0,0.0,0.0,0.0,0.0
2021-10-04,2021,10,4,14.8,5.8,10.3,0.0,0.0,0.0,0.0,38.0
2021-10-05,2021,10,5,18.5,5.9,12.2,0.0,0.0,0.0,0.0,0.0
2021-10-06,2021,10,6,20.2,8.2,14.2,0.0,0.0,0.0,0.0,0.0
2021-10-07,2021,10,7,21.6,9.4,15.5,0.0,0.0,0.0,0.0,0.0
2021-10-08,2021,10,8,13.4,3.4,8.4,0.0,0.0,0.0,0.0,52.0
2021-10-09,2021,10,9,13.5,3.0,8.3,0.0,0.0,0.0,0.0,32.0
2021-10-10,2021,10,10,16.2,3.8,10.0,0.0,0.0,0.0,0.0,0.0
2021-10-11,2021,10,11,18.9,8.7,13.8,0.0,0.0,0.0,0.0,35.0
2021-10-12,2021,10,12,21.2,9.7,15.5,0.0,0.0,0.0,0.0,0.0
2021-10-13,2021,10,13,19.2,10.9,15.1,0.2,0.0,0.2,0.0,0.0
2021-10-14,2021,10,14,16.6,10.6,13.6,4.1,0.0,4.1,0.0,35.0
2021-10-16,2021,10,16,16.9,8.4,12.7,0.0,0.0,0.0,0.0,32.0
2021-10-17,2021,10,17,18.0,12.4,15.2,9.6,0.0,9.6,0.0,59.0
2021-10-18,2021,10,18,14.8,6.6,10.7,0.0,0.0,0.0,0.0,32.0
2021-10-19,2021,10,19,10.6,4.8,7.7,0.2,0.0,0.2,0.0,33.0
2021-10-20,2021,10,20,11.8,4.8,8.3,0.2,0.0,0.2,0.0,33.0
2021-10-21,2021,10,21,16.0,5.6,10.8,0.0,0.0,0.0,0.0,0.0
2021-10-22,2021,10,22,20.1,13.1,16.6,0.0,0.0,0.0,0.0,62.0
2021-10-23,2021,10,23,17.4,14.3,15.9,18.1,0.0,18.1,0.0,0.0
2021-10-24,2021,10,24,14.3,5.0,9.7,0.0,0.0,0.0,0.0,60.0
2021-10-25,2021,10,25,9.2,5.0,7.1,0.0,0.0,0.0,0.0,41.0
2021-10-26,2021,10,26,12.7,5.0,8.9,0.9,0.0,0.9,0.0,48.0
2021-10-27,2021,10,27,8.7,6.1,7.4,11.2,0.0,11.2,0.0,59.0
2021-10-28,2021,10,28,9.1,6.6,7.9,0.0,0.0,0.0,0.0,60.0
2021-10-29,2021,10,29,12.9,3.0,8.0,0.0,0.0,0.0,0.0,37.0
